Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-05-27,Investment (SIP),5000,0.25,37.679,132.694,153.217,2026-06-25
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-06-25,Investment (SIP),5000,0.25,35.205,142.019,153.217,2026-06-25
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-07-26,Investment (SIP),5000,0.25,33.874,147.597,153.217,2026-06-25
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-08-26,Investment (SIP),5000,0.25,33.333,149.995,153.217,2026-06-25
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-09-25,Investment (SIP),5000,0.25,32.695,152.92,153.217,2026-06-25
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-10-25,Investment (SIP),5000,0.25,35.261,141.791,153.217,2026-06-25
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-11-25,Investment (SIP),5000,0.25,34.466,145.063,153.217,2026-06-25
Overall,104481,INF740K01128/-,DSP Midcap Fund - Regular Plan - Growth,2024-12-26,Investment (SIP),5000,0.25,34.201,146.186,153.217,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2025-10-14,Investment,5000,0.25,328.378,15.2256,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2025-10-16,Investment,5000,0.25,326.785,15.2998,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2025-11-04,Investment (SIP),5000,0.25,326.98,15.2907,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2025-12-03,Investment (SIP),5000,0.25,320.029,15.6228,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2026-01-05,Investment (SIP),5000,0.25,308.341,16.215,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2026-02-03,Investment (SIP),5000,0.25,301.05,16.6077,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2026-03-04,Investment (SIP),5000,0.25,303.947,16.4494,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2026-04-06,Investment (SIP),5000,0.25,315.271,15.8586,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2026-05-04,Investment (SIP),5000,0.25,304.121,16.44,16.5496,2026-06-25
Overall,152056,INF740KA1TE9/-,DSP Multi Asset Allocation Fund - Direct - Growth,2026-06-03,Investment (SIP),5000,0.25,300.43,16.642,16.5496,2026-06-25
Overall,140242,INF843K01138/-,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,2021-10-05,Investment,50000,2.5,1055.31,47.377,,
Overall,140242,INF843K01138/-,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,2021-10-27,Investment,85077.8,0,1681.61,50.593,,
Overall,140242,INF843K01138/-,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,2023-12-06,Redemption,-87912.7,0,-2736.92,32.121,,
Overall,140237,INF843K01CE1/-,Edelweiss Money Market Fund - Direct Plan - Growth Option,2026-05-29,Investment,275000,18.75,8315.13,33.07,33.3724,2026-06-25
Overall,140237,INF843K01CE1/-,Edelweiss Money Market Fund - Direct Plan - Growth Option,2026-06-08,Redemption,-50045.4,0,-1508.13,33.1838,33.3724,2026-06-25
Overall,140237,INF843K01CE1/-,Edelweiss Money Market Fund - Direct Plan - Growth Option,2026-06-17,Investment,36000,1.8,1081.51,33.285,33.3724,2026-06-25
Overall,146196,INF754K01JN6/-,Edelweiss Small Cap Fund - Direct Plan - Growth,2026-02-19,Investment,1000,0.05,20.967,47.692,51.507,2026-06-25
Overall,146196,INF754K01JN6/-,Edelweiss Small Cap Fund - Direct Plan - Growth,2026-02-23,Investment (SIP),5000,0.25,104.268,47.951,51.507,2026-06-25
Overall,146196,INF754K01JN6/-,Edelweiss Small Cap Fund - Direct Plan - Growth,2026-03-23,Investment (SIP),5000,0.25,117.788,42.447,51.507,2026-06-25
Overall,146196,INF754K01JN6/-,Edelweiss Small Cap Fund - Direct Plan - Growth,2026-04-23,Investment (SIP),5000,0.25,102.778,48.646,51.507,2026-06-25
Overall,146196,INF754K01JN6/-,Edelweiss Small Cap Fund - Direct Plan - Growth,2026-05-25,Investment (SIP),10000,0.5,199.348,50.161,51.507,2026-06-25
Overall,146196,INF754K01JN6/-,Edelweiss Small Cap Fund - Direct Plan - Growth,2026-06-23,Investment (SIP),15000,0.75,290.284,51.671,51.507,2026-06-25
Overall,103361,INF090I01544/INF090I01551,Franklin India Small Cap Fund - IDCW,2014-11-12,Investment,200000,0,8343.87,23.9697,,
Overall,103361,INF090I01544/INF090I01551,Franklin India Small Cap Fund - IDCW,2015-02-20,DividendPayout,16688,0,0,0,,
Overall,103361,INF090I01544/INF090I01551,Franklin India Small Cap Fund - IDCW,2015-10-07,Redemption,-207701,0,-8343.87,24.8926,,
Overall,100868,INF179KB1HK0/-,HDFC Liquid Fund - Growth Plan,2014-03-13,Investment,100000,0,3971.45,25.1797,5339.11,2026-03-22
Overall,100868,INF179KB1HK0/-,HDFC Liquid Fund - Growth Plan,2014-06-10,Redemption,-25000,0,-970.764,25.7529,5339.11,2026-03-22
Overall,100868,INF179KB1HK0/-,HDFC Liquid Fund - Growth Plan,2014-07-28,Redemption,-78160.4,0,-3000.69,26.0475,5339.11,2026-03-22
Overall,102452,INF179K01442/-,HDFC Low Duration  Fund - Growth,2019-06-10,Investment,500000,0,12592,39.7078,,
Overall,102452,INF179K01442/-,HDFC Low Duration  Fund - Growth,2020-03-09,Redemption,-349610,0,-8341.52,41.912,,
Overall,102452,INF179K01442/-,HDFC Low Duration  Fund - Growth,2021-05-18,Investment,400000,20,8824.69,45.3251,,
Overall,102452,INF179K01442/-,HDFC Low Duration  Fund - Growth,2021-07-20,Redemption,-95992.4,0,-2100.16,45.7072,,
Overall,102452,INF179K01442/-,HDFC Low Duration  Fund - Growth,2021-08-04,Redemption,-182989,0,-4000,45.7472,,
Overall,102452,INF179K01442/-,HDFC Low Duration  Fund - Growth,2021-08-27,Redemption,-320247,0,-6975,45.9135,,
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-05-20,Investment (SIP),5000,0.25,347.258,14.3978,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-06-20,Investment (SIP),5000,0.25,370.75,13.4855,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-07-20,Investment (SIP),5000,0.25,335.565,14.8995,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-08-22,Investment (SIP),5000,0.25,318.524,15.6966,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-09-20,Investment (SIP),5000,0.25,309.463,16.1562,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-10-20,Investment (SIP),5000,0.25,314.495,15.8977,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-11-21,Investment (SIP),5000,0.25,307.131,16.2789,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2022-12-20,Investment (SIP),5000,0.25,306.726,16.3004,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-01-20,Investment (SIP),5000,0.25,312.787,15.9845,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-02-20,Investment (SIP),5000,0.25,315.02,15.8712,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-03-20,Investment (SIP),5000,0.25,329.041,15.1949,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-04-21,Investment (SIP),5000,0.25,316.626,15.7907,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-05-22,Investment (SIP),5000,0.25,301.644,16.575,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-06-20,Investment (SIP),5000,0.25,290.832,17.1912,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-07-20,Investment (SIP),5000,0.25,275.561,18.1439,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-08-21,Investment (SIP),5000,0.25,277.614,18.0097,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-09-21,Investment (SIP),5000,0.25,270.461,18.486,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-10-23,Investment (SIP),5000,0.25,276.052,18.1116,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-11-20,Investment (SIP),5000,0.25,262.395,19.0543,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2023-12-20,Investment (SIP),5000,0.25,247.341,20.214,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-01-24,Investment (SIP),5000,0.25,240.143,20.8199,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-02-20,Investment (SIP),5000,0.25,230.196,21.7195,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-03-20,Investment (SIP),5000,0.25,237.346,21.0652,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-04-22,Investment (SIP),5000,0.25,225.706,22.1516,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-05-21,Investment (SIP),5000,0.25,222.649,22.4557,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-06-20,Investment (SIP),5000,0.25,213.445,23.4241,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-07-22,Investment (SIP),5000,0.25,207.817,24.0584,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-08-20,Investment (SIP),5000,0.25,201.522,24.81,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-09-20,Investment (SIP),5000,0.25,192.037,26.0354,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-10-21,Investment (SIP),5000,0.25,195.153,25.6196,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-11-21,Investment (SIP),5000,0.25,204.91,24.3997,26.0333,2026-06-25
Overall,148409,INF336L01PE6/-,HSBC Focused Fund - Regular Growth,2024-12-20,Investment (SIP),5000,0.25,195.518,25.5718,26.0333,2026-06-25
Overall,151034,INF917K01254/-,HSBC Midcap Fund - Regular Growth,2017-10-17,Investment,20720,0.04,147.536,140.44,455.629,2026-06-25
Overall,151034,INF917K01254/-,HSBC Midcap Fund - Regular Growth,2023-10-09,Redemption,-37294.4,0.37,-147.536,252.784,455.629,2026-06-25
Overall,151133,INF917K01QC7/-,HSBC Small Cap Fund - Regular Growth,2017-06-19,Investment,50000,0,2072.71,24.123,86.4849,2026-06-25
Overall,153326,INF0R8701327/-,Helios Mid Cap Fund - Direct Plan - Growth Option,2025-07-18,Investment,125000,6.25,10270.6,12.17,13.69,2026-06-25
Overall,153327,INF0R8701293/-,Helios Mid Cap Fund - Regular Plan - Growth Plan,2025-07-18,Investment,30000,1.5,2477.17,12.11,13.43,2026-06-25
Overall,100356,INF109K01480/-,ICICI Prudential Equity & Debt Fund - Growth,2014-12-10,Investment,300000,0,3347.47,89.62,405.14,2026-06-25
Overall,100356,INF109K01480/-,ICICI Prudential Equity & Debt Fund - Growth,2015-04-07,Redemption,-308067,0,-3347.47,92.03,405.14,2026-06-25
Overall,103340,INF109K01VQ1/-,ICICI Prudential Liquid Fund - Growth,2014-03-13,Investment,100000,0,529.51,188.854,,
Overall,103340,INF109K01VQ1/-,ICICI Prudential Liquid Fund - Growth,2014-04-21,Redemption,-101043,0,-529.51,190.824,,
Overall,108378,INF205K01155/-,Invesco India Financial Services Fund - Regular Plan - Growth,2022-03-10,Investment,150000,7.5,2126.05,70.55,147.95,2026-06-25
Overall,120403,INF205K01MV6/-,Invesco India Midcap Fund - Direct Plan - Growth Option,2026-01-05,Investment,1000,0.05,4.449,224.74,235.25,2026-06-25
Overall,120403,INF205K01MV6/-,Invesco India Midcap Fund - Direct Plan - Growth Option,2026-02-09,Investment (SIP),5000,0.25,22.749,219.78,235.25,2026-06-25
Overall,120403,INF205K01MV6/-,Invesco India Midcap Fund - Direct Plan - Growth Option,2026-03-09,Investment (SIP),5000,0.25,24.489,204.16,235.25,2026-06-25
Overall,120403,INF205K01MV6/-,Invesco India Midcap Fund - Direct Plan - Growth Option,2026-04-08,Investment (SIP),5000,0.25,24.117,207.31,235.25,2026-06-25
Overall,120403,INF205K01MV6/-,Invesco India Midcap Fund - Direct Plan - Growth Option,2026-05-08,Investment (SIP),5000,0.25,21.96,227.68,235.25,2026-06-25
Overall,120403,INF205K01MV6/-,Invesco India Midcap Fund - Direct Plan - Growth Option,2026-06-08,Investment (SIP),5000,0.25,22.759,219.68,235.25,2026-06-25
Overall,145137,INF205K013T3/-,Invesco India Smallcap Fund - Direct Plan - Growth,2026-04-09,Investment,1000,0.05,22.532,44.38,51.74,2026-06-25
Overall,145137,INF205K013T3/-,Invesco India Smallcap Fund - Direct Plan - Growth,2026-04-20,Investment (SIP),5000,0.25,106.764,46.83,51.74,2026-06-25
Overall,145137,INF205K013T3/-,Invesco India Smallcap Fund - Direct Plan - Growth,2026-05-18,Investment (SIP),5000,0.25,106.924,46.76,51.74,2026-06-25
Overall,145137,INF205K013T3/-,Invesco India Smallcap Fund - Direct Plan - Growth,2026-06-18,Investment (SIP),5000,0.25,97.747,51.15,51.74,2026-06-25
Overall,145139,INF205K011T7/-,Invesco India Smallcap Fund - Regular Plan - Growth,2020-02-28,Investment,41779,0.01,3604.74,11.59,46.14,2026-06-25
Overall,112090,INF174K01336/-,Kotak Flexicap Fund - Growth,2014-12-10,Investment,300000,0,13640.7,21.993,,
Overall,112090,INF174K01336/-,Kotak Flexicap Fund - Growth,2015-04-07,Redemption,-314336,0,-13640.7,23.044,,
Overall,104908,INF174K01DS9/-,Kotak Midcap Fund - Regular Plan - Growth,2021-04-20,Investment,100000,5,1763.67,56.697,144.008,2026-06-25
Overall,104908,INF174K01DS9/-,Kotak Midcap Fund - Regular Plan - Growth,2025-06-02,Investment (SIP),5000,0.25,38.588,129.568,144.008,2026-06-25
Overall,104908,INF174K01DS9/-,Kotak Midcap Fund - Regular Plan - Growth,2025-07-01,Investment (SIP),5000,0.25,36.689,136.274,144.008,2026-06-25
Overall,104908,INF174K01DS9/-,Kotak Midcap Fund - Regular Plan - Growth,2025-08-01,Investment (SIP),5000,0.25,37.142,134.613,144.008,2026-06-25
